"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","month","day","year"
"3809","@realDonaldTrump Still zero Democrat rallies...",FALSE,1119,"realDonaldTrump",2018-10-11 01:01:32,FALSE,"1050189312904581120","1050189623073357824","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",182,FALSE,FALSE,NA,NA,10,11,2018
"3810","RT @The_Trump_Train: @realDonaldTrump True! https://t.co/9pJz6salJm",FALSE,0,NA,2018-10-11 01:00:39,FALSE,NA,"1050189400557178880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",163,TRUE,FALSE,NA,NA,10,11,2018
"3811","@realDonaldTrump True! https://t.co/9pJz6salJm",FALSE,401,"The_Trump_Train",2018-10-11 00:59:10,FALSE,"1050188811769135104","1050189028060991490","4102376488","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",163,FALSE,FALSE,NA,NA,10,11,2018
"3812","RT @The_Trump_Train: @realDonaldTrump NEW: Space Force hoodies, tees and long sleeves available for a limited time... get them now while yo…",FALSE,0,NA,2018-10-11 00:58:48,FALSE,NA,"1050188934913949696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",39,TRUE,FALSE,NA,NA,10,11,2018
"3813","@realDonaldTrump NEW: Space Force hoodies, tees and long sleeves available for a limited time... get them now while… https://t.co/38uyIP68Ij",FALSE,127,"The_Trump_Train",2018-10-11 00:58:18,TRUE,"1050188469006491649","1050188811769135104","4102376488","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",39,FALSE,FALSE,NA,NA,10,11,2018
"3814","RT @The_Trump_Train: @realDonaldTrump Democrats are the modern day brown shirts. Period.",FALSE,0,NA,2018-10-11 00:57:06,FALSE,NA,"1050188506197385222",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",135,TRUE,FALSE,NA,NA,10,11,2018
"3815","@realDonaldTrump Democrats are the modern day brown shirts. Period.",FALSE,422,"The_Trump_Train",2018-10-11 00:56:57,FALSE,"1050187848119451648","1050188469006491649","4102376488","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",135,FALSE,FALSE,NA,NA,10,11,2018
"3816","RT @realDonaldTrump: Thank you Erie, Pennsylvania! Remember to get out and VOTE! #MAGA🇺🇸 https://t.co/X8IEW8h9qP",FALSE,0,NA,2018-10-11 00:55:17,FALSE,NA,"1050188049563508737",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",11167,TRUE,FALSE,NA,NA,10,11,2018
"3817","RT @The_Trump_Train: @realDonaldTrump A vote for Democrats is a vote for mob rule and crime.

A vote for Republicans is a vote for law and…",FALSE,0,NA,2018-10-11 00:54:44,FALSE,NA,"1050187910744555521",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",696,TRUE,FALSE,NA,NA,10,11,2018
"3818","@realDonaldTrump A vote for Democrats is a vote for mob rule and crime.

A vote for Republicans is a vote for law and order.

Easy choice!",FALSE,1794,"realDonaldTrump",2018-10-11 00:54:29,FALSE,"1050187347860627456","1050187848119451648","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",696,FALSE,FALSE,NA,NA,10,11,2018
"3819","Like this tweet if you want a follow back!",FALSE,1406,NA,2018-10-11 00:48:41,FALSE,NA,"1050186388514201600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",266,FALSE,FALSE,NA,NA,10,11,2018
"3820","President Trump just took the stage in Erie, Pennsylvania!

You can watch it live here: https://t.co/0SYx7MxXZg",FALSE,414,NA,2018-10-10 23:05:01,FALSE,NA,"1050160299179958272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",149,FALSE,FALSE,NA,NA,10,10,2018
"3821","https://t.co/UWaW2AJMAT",FALSE,177,NA,2018-10-10 22:08:04,FALSE,NA,"1050145967578734592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Trump_Train",68,FALSE,FALSE,NA,NA,10,10,2018
"3822","RT @The_Trump_Train: @realDonaldTrump https://t.co/ztC7KnvErO",FALSE,0,NA,2018-10-10 21:15:05,FALSE,NA,"1050132636159623170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",82,TRUE,FALSE,NA,NA,10,10,2018
"3823","@realDonaldTrump https://t.co/ztC7KnvErO",FALSE,202,"The_Trump_Train",2018-10-10 21:14:51,FALSE,"1050131890047512576","1050132574767595520","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",82,FALSE,FALSE,NA,NA,10,10,2018
"3824","RT @The_Trump_Train: @realDonaldTrump https://t.co/Sc417tOh0o",FALSE,0,NA,2018-10-10 21:12:18,FALSE,NA,"1050131933190078470",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",43,TRUE,FALSE,NA,NA,10,10,2018
"3825","@realDonaldTrump https://t.co/Sc417tOh0o",FALSE,203,"The_Trump_Train",2018-10-10 21:12:07,FALSE,"1050131617006723072","1050131890047512576","4102376488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",43,FALSE,FALSE,NA,NA,10,10,2018
"3826","RT @The_Trump_Train: @realDonaldTrump https://t.co/hqsY6CLtbs",FALSE,0,NA,2018-10-10 21:11:08,FALSE,NA,"1050131640889032715",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",33,TRUE,FALSE,NA,NA,10,10,2018
"3827","@realDonaldTrump https://t.co/hqsY6CLtbs",FALSE,143,"The_Trump_Train",2018-10-10 21:11:02,FALSE,"1050131440422273041","1050131617006723072","4102376488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",33,FALSE,FALSE,NA,NA,10,10,2018
"3828","RT @The_Trump_Train: @realDonaldTrump https://t.co/nquhdu8aKP",FALSE,0,NA,2018-10-10 21:10:24,FALSE,NA,"1050131458239684608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",110,TRUE,FALSE,NA,NA,10,10,2018
"3829","@realDonaldTrump https://t.co/nquhdu8aKP",FALSE,330,"The_Trump_Train",2018-10-10 21:10:20,FALSE,"1050130692103950336","1050131440422273041","4102376488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",110,FALSE,FALSE,NA,NA,10,10,2018
"3830","RT @realDonaldTrump: Couldn’t let these great people down. They have been lined up since last night - see you soon Pennsylvania! https://t.…",FALSE,0,NA,2018-10-10 21:08:58,FALSE,NA,"1050131098154483736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",11712,TRUE,FALSE,NA,NA,10,10,2018
"3831","RT @The_Trump_Train: @realDonaldTrump THOUSANDS of patriots are waiting for your arrival... Thank you, President Trump, for being with the…",FALSE,0,NA,2018-10-10 21:07:29,FALSE,NA,"1050130724274212864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",321,TRUE,FALSE,NA,NA,10,10,2018
"3832","@realDonaldTrump THOUSANDS of patriots are waiting for your arrival... Thank you, President Trump, for being with the people!",FALSE,1212,"realDonaldTrump",2018-10-10 21:07:22,FALSE,"1050129323724816388","1050130692103950336","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",321,FALSE,FALSE,NA,NA,10,10,2018
"3833","@realDonaldTrump @WhiteHouse https://t.co/Km2Qm2Hk2f",FALSE,317,"The_Trump_Train",2018-10-10 19:59:35,FALSE,"1050113347599896578","1050113636344172546","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",109,FALSE,FALSE,NA,NA,10,10,2018
"3834","RT @The_Trump_Train: @realDonaldTrump @WhiteHouse JOIN THE DEPLORABLE MUG CLUB!

Each order generates a donation to Wounded Warrior (Verifi…",FALSE,0,NA,2018-10-10 19:58:37,FALSE,NA,"1050113392239890433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",33,TRUE,FALSE,NA,NA,10,10,2018
"3835","@realDonaldTrump @WhiteHouse JOIN THE DEPLORABLE MUG CLUB!

Each order generates a donation to Wounded Warrior (Ver… https://t.co/U99DvNZN1W",FALSE,176,"The_Trump_Train",2018-10-10 19:58:26,TRUE,"1050113127537434630","1050113347599896578","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",33,FALSE,FALSE,NA,NA,10,10,2018
"3836","RT @The_Trump_Train: @realDonaldTrump @WhiteHouse https://t.co/exVdcwEoiS",FALSE,0,NA,2018-10-10 19:57:51,FALSE,NA,"1050113198551117824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",270,TRUE,FALSE,NA,NA,10,10,2018
"3837","@realDonaldTrump @WhiteHouse https://t.co/exVdcwEoiS",FALSE,521,"The_Trump_Train",2018-10-10 19:57:34,FALSE,"1050112213455912961","1050113127537434630","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",270,FALSE,FALSE,NA,NA,10,10,2018
"3838","RT @realDonaldTrump: Departing the @WhiteHouse for Erie, Pennsylvania. I cannot disappoint the thousands of people that are there - and the…",FALSE,0,NA,2018-10-10 19:56:22,FALSE,NA,"1050112825065164806",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",14839,TRUE,FALSE,NA,NA,10,10,2018
"3839","RT @The_Trump_Train: @realDonaldTrump @WhiteHouse Donald Trump has HIGH ENERGY!",FALSE,0,NA,2018-10-10 19:54:02,FALSE,NA,"1050112239779352576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",199,TRUE,FALSE,NA,NA,10,10,2018
"3840","@realDonaldTrump @WhiteHouse Donald Trump has HIGH ENERGY!",FALSE,1179,"realDonaldTrump",2018-10-10 19:53:56,FALSE,"1050111823842893824","1050112213455912961","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",199,FALSE,FALSE,NA,NA,10,10,2018
"3841","RT @The_Trump_Train: @FLOTUS https://t.co/kttN8NW6aF",FALSE,0,NA,2018-10-10 19:26:39,FALSE,NA,"1050105345870352385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",164,TRUE,FALSE,NA,NA,10,10,2018
"3842","@FLOTUS https://t.co/kttN8NW6aF",FALSE,587,"The_Trump_Train",2018-10-10 19:26:12,FALSE,"1050105159265726470","1050105233462964225","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",164,FALSE,FALSE,NA,NA,10,10,2018
"3843","RT @The_Trump_Train: @FLOTUS NEW: SPACE FORCE ONE hoodies, tees and long sleeves available for a limited time... get them now while you can…",FALSE,0,NA,2018-10-10 19:26:03,FALSE,NA,"1050105195965886466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",20,TRUE,FALSE,NA,NA,10,10,2018
"3844","@FLOTUS NEW: SPACE FORCE ONE hoodies, tees and long sleeves available for a limited time... get them now while you… https://t.co/sjTVMcEUvu",FALSE,179,"The_Trump_Train",2018-10-10 19:25:54,TRUE,"1050105016424570882","1050105159265726470","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",20,FALSE,FALSE,NA,NA,10,10,2018
"3845","RT @The_Trump_Train: @FLOTUS Who else thinks Melania is doing a FANTASTIC job as FLOTUS?",FALSE,0,NA,2018-10-10 19:25:23,FALSE,NA,"1050105030504669184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",350,TRUE,FALSE,NA,NA,10,10,2018
"3846","@FLOTUS Who else thinks Melania is doing a FANTASTIC job as FLOTUS?",FALSE,2130,"FLOTUS",2018-10-10 19:25:20,FALSE,"1050104643504824325","1050105016424570882","818876014390603776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",350,FALSE,FALSE,NA,NA,10,10,2018
"3847","RETWEET if you agree: The United States Department of Homeland Security MUST designate ANTIFA as the terrorist organization they are.",FALSE,19433,NA,2018-10-10 18:17:37,FALSE,NA,"1050087975621718018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",13309,FALSE,FALSE,NA,NA,10,10,2018
"3848","RT @realDonaldTrump: We are with you Florida! https://t.co/qzrVLeFbyF
https://t.co/HVVhSmBg7S https://t.co/rcB6OCwLeH",FALSE,0,NA,2018-10-10 16:09:54,FALSE,NA,"1050055835567751168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",12133,TRUE,FALSE,NA,NA,10,10,2018
"3849","RT @The_Trump_Train: Michigan.... this election is extremely important. 

On November 6th, let’s get this business owner, Iraq Vet, father…",FALSE,0,NA,2018-10-10 16:08:41,FALSE,NA,"1050055526300692480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",367,TRUE,FALSE,NA,NA,10,10,2018
"3850","@realDonaldTrump STAY SAFE EVERYONE!",FALSE,738,"realDonaldTrump",2018-10-10 16:07:24,FALSE,"1050054830843199490","1050055206162055168","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",126,FALSE,FALSE,NA,NA,10,10,2018
"3851","RT @realDonaldTrump: Despite so many positive events and victories, Media Reseach Center reports that 92% of stories on Donald Trump are ne…",FALSE,0,NA,2018-10-10 13:15:09,FALSE,NA,"1050011858420359170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",25394,TRUE,FALSE,NA,NA,10,10,2018
"3852","RT @The_Trump_Train: @realDonaldTrump The MSM will NEVER give you a fair shake... this is why you must keep tweeting and speaking directly…",FALSE,0,NA,2018-10-10 13:15:05,FALSE,NA,"1050011839449485312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",629,TRUE,FALSE,NA,NA,10,10,2018
"3853","@realDonaldTrump The MSM will NEVER give you a fair shake... this is why you must keep tweeting and speaking directly to the people!",FALSE,1974,"realDonaldTrump",2018-10-10 13:14:43,FALSE,"1050008315286171648","1050011747019579394","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",629,FALSE,FALSE,NA,NA,10,10,2018
"3854","Michigan.... this election is extremely important. 

On November 6th, let’s get this business owner, Iraq Vet, fath… https://t.co/muWPJPjmWB",FALSE,742,NA,2018-10-10 13:09:06,TRUE,NA,"1050010333283274752",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","The_Trump_Train",367,FALSE,FALSE,NA,NA,10,10,2018
"3855","If liberal tears had calories, we could easily end world hunger in one day.",FALSE,1381,NA,2018-10-10 11:10:08,FALSE,NA,"1049980394882387973",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","The_Trump_Train",333,FALSE,FALSE,NA,NA,10,10,2018
"3856","@RealJamesWoods America dodged a bullet...",FALSE,1179,"RealJamesWoods",2018-10-10 05:15:51,FALSE,"1049887938270629889","1049891235580796928","78523300","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",181,FALSE,FALSE,NA,NA,10,10,2018
"3857","The Democrats overplayed their cards BIG LEAGUE! https://t.co/VDvayJ1ltR",FALSE,682,NA,2018-10-10 03:43:19,FALSE,NA,"1049867948289077248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",329,FALSE,FALSE,NA,NA,10,10,2018
"3858","RT @The_Trump_Train: @realDonaldTrump COMPLACENCY IS NOT AN OPTION!",FALSE,0,NA,2018-10-10 03:26:30,FALSE,NA,"1049863716978741248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",144,TRUE,FALSE,NA,NA,10,10,2018
"3859","RT @The_Trump_Train: @realDonaldTrump THE RED WAVE IS FIRED UP AND READY TO VOTE!",FALSE,0,NA,2018-10-10 03:12:44,FALSE,NA,"1049860252240437248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",910,TRUE,FALSE,NA,NA,10,10,2018
"3860","RT @The_Trump_Train: Will Crooked Hillary be suspended from Twitter for inciting violence against republicans AGAIN?",FALSE,0,NA,2018-10-10 03:12:39,FALSE,NA,"1049860231612764161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",6222,TRUE,FALSE,NA,NA,10,10,2018
"3861","RT @The_Trump_Train: @realDonaldTrump GET OUT AND VOTE FOR REPUBLICANS UP AND DOWN THE BALLOT!",FALSE,0,NA,2018-10-10 03:12:09,FALSE,NA,"1049860105716551680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",1041,TRUE,FALSE,NA,NA,10,10,2018
"3862","RT @The_Trump_Train: @realDonaldTrump https://t.co/UeuGpZSFZW",FALSE,0,NA,2018-10-10 03:11:10,FALSE,NA,"1049859858151985157",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",331,TRUE,FALSE,NA,NA,10,10,2018
"3863","RT @The_Trump_Train: VOTE REPUBLICAN IN NOVEMBER!
VOTE REPUBLICAN IN NOVEMBER!
VOTE REPUBLICAN IN NOVEMBER!
VOTE REPUBLICAN IN NOVEMBER!
VO…",FALSE,0,NA,2018-10-10 03:06:52,FALSE,NA,"1049858777015615488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",4634,TRUE,FALSE,NA,NA,10,10,2018
"3864","RT @The_Trump_Train: WOW... @realDonaldTrump was right again! 

Check out this video of ANTIFA demanding more money from Soros. https://t.c…",FALSE,0,NA,2018-10-10 03:06:45,FALSE,NA,"1049858746330095616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",8636,TRUE,FALSE,NA,NA,10,10,2018
"3865","RT @The_Trump_Train: @realDonaldTrump Show your support for the Trump Train AND our great veterans at the same time... AVAILABLE IN RED!

E…",FALSE,0,NA,2018-10-10 03:06:22,FALSE,NA,"1049858652776083457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",62,TRUE,FALSE,NA,NA,10,10,2018
"3866","RT @The_Trump_Train: @realDonaldTrump @TheIACP I respect our police and military and STAND FOR THE NATIONAL ANTHEM.... do you?

click the l…",FALSE,0,NA,2018-10-10 03:06:17,FALSE,NA,"1049858630596603904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",104,TRUE,FALSE,NA,NA,10,10,2018
"3867","RT @The_Trump_Train: @realDonaldTrump HALLOWEEN SPECIAL: I Was Going To Be A Liberal For Halloween But My Head Wouldn't Fit Up My Ass. 

Gu…",FALSE,0,NA,2018-10-10 03:06:13,FALSE,NA,"1049858613139902470",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",107,TRUE,FALSE,NA,NA,10,10,2018
"3868","RT @The_Trump_Train: @realDonaldTrump Sorry Liberals, My Rights Don't End Where Your Feelings Begin. 

Hoodies, long sleeves &amp; tees now ava…",FALSE,0,NA,2018-10-10 03:05:33,FALSE,NA,"1049858445019631616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",70,TRUE,FALSE,NA,NA,10,10,2018
"3869","RT @The_Trump_Train: @realDonaldTrump NEW: SPACE FORCE ONE hoodies, tees and long sleeves available for a limited time... get them now whil…",FALSE,0,NA,2018-10-10 03:05:10,FALSE,NA,"1049858348110290944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",58,TRUE,FALSE,NA,NA,10,10,2018
"3870","RT @The_Trump_Train: @realDonaldTrump JOIN THE DEPLORABLE MUG CLUB!

Each order generates a donation to Wounded Warrior (Verified)

click t…",FALSE,0,NA,2018-10-10 03:05:01,FALSE,NA,"1049858313062666240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",53,TRUE,FALSE,NA,NA,10,10,2018
"3871","RT @The_Trump_Train: @realDonaldTrump NEW: Space Force hoodies, tees and long sleeves available for a limited time... get them now while yo…",FALSE,0,NA,2018-10-10 03:04:50,FALSE,NA,"1049858266107432960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",40,TRUE,FALSE,NA,NA,10,10,2018
"3872","RT @The_Trump_Train: @realDonaldTrump @FLGovScott Show your support for #MAGA 2020 AND our great veterans at the same time... 

Each order…",FALSE,0,NA,2018-10-10 03:04:41,FALSE,NA,"1049858227100413952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Trump_Train",87,TRUE,FALSE,NA,NA,10,10,2018
"3873","RT @The_Trump_Train: @realDonaldTrump https://t.co/03musO8fgS",FALSE,0,NA,2018-10-10 01:28:55,FALSE,NA,"1049834125719420928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",131,TRUE,FALSE,NA,NA,10,10,2018
"3874","@realDonaldTrump https://t.co/03musO8fgS",FALSE,454,"The_Trump_Train",2018-10-10 01:28:41,FALSE,"1049833545873715200","1049834069666791429","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",131,FALSE,FALSE,NA,NA,10,10,2018
"3875","@realDonaldTrump COMPLACENCY IS NOT AN OPTION!",FALSE,575,"The_Trump_Train",2018-10-10 01:26:36,FALSE,"1049833199147372545","1049833545873715200","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",144,FALSE,FALSE,NA,NA,10,10,2018
"3876","RT @realDonaldTrump: THANK YOU IOWA &amp; NEBRASKA! VOTE, VOTE, VOTE! https://t.co/0pWiwCHGbh https://t.co/tzkiQ4IlEd",FALSE,0,NA,2018-10-10 01:26:06,FALSE,NA,"1049833419918778368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",13085,TRUE,FALSE,NA,NA,10,10,2018
"3877","RT @The_Trump_Train: @realDonaldTrump SWARM THE POLLS THIS NOVEMBER!",FALSE,0,NA,2018-10-10 01:25:17,FALSE,NA,"1049833214066532353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",462,TRUE,FALSE,NA,NA,10,10,2018
"3878","@realDonaldTrump SWARM THE POLLS THIS NOVEMBER!",FALSE,1459,"realDonaldTrump",2018-10-10 01:25:14,FALSE,"1049832845592723457","1049833199147372545","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",462,FALSE,FALSE,NA,NA,10,10,2018
"3879","RT @realDonaldTrump: https://t.co/CPf3oxgdRX",FALSE,0,NA,2018-10-10 01:20:35,FALSE,NA,"1049832028974276608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",8069,TRUE,FALSE,NA,NA,10,10,2018
"3880","RT @The_Trump_Train: @realDonaldTrump 🇺🇸🇺🇸🇺🇸 https://t.co/OMlr7oocno",FALSE,0,NA,2018-10-10 01:20:30,FALSE,NA,"1049832007017082880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",171,TRUE,FALSE,NA,NA,10,10,2018
"3881","@realDonaldTrump 🇺🇸🇺🇸🇺🇸 https://t.co/OMlr7oocno",FALSE,534,"The_Trump_Train",2018-10-10 01:20:18,FALSE,"1049831687767674880","1049831959541796864","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",171,FALSE,FALSE,NA,NA,10,10,2018
"3882","RT @The_Trump_Train: @realDonaldTrump Thank you for the continued winning Mr. President!",FALSE,0,NA,2018-10-10 01:19:28,FALSE,NA,"1049831749260337152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",141,TRUE,FALSE,NA,NA,10,10,2018
"3883","@realDonaldTrump Thank you for the continued winning Mr. President!",FALSE,797,"realDonaldTrump",2018-10-10 01:19:13,FALSE,"1049831428115062790","1049831687767674880","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",141,FALSE,FALSE,NA,NA,10,10,2018
"3884","RT @The_Trump_Train: @realDonaldTrump DRAIN THE SWAMP! https://t.co/7AKV0FEM2e",FALSE,0,NA,2018-10-10 01:17:48,FALSE,NA,"1049831327850291200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",189,TRUE,FALSE,NA,NA,10,10,2018
"3885","@realDonaldTrump DRAIN THE SWAMP! https://t.co/7AKV0FEM2e",FALSE,679,"The_Trump_Train",2018-10-10 01:17:41,FALSE,"1049830886122942464","1049831298137825280","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",189,FALSE,FALSE,NA,NA,10,10,2018
"3886","RT @The_Trump_Train: @realDonaldTrump https://t.co/fJWXBRiQrk",FALSE,0,NA,2018-10-10 01:16:07,FALSE,NA,"1049830906213617666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",205,TRUE,FALSE,NA,NA,10,10,2018
"3887","@realDonaldTrump https://t.co/fJWXBRiQrk",FALSE,626,"The_Trump_Train",2018-10-10 01:16:02,FALSE,"1049830289474768896","1049830886122942464","4102376488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",205,FALSE,FALSE,NA,NA,10,10,2018
"3888","RT @The_Trump_Train: @realDonaldTrump Good question! https://t.co/LdfN6APceh",FALSE,0,NA,2018-10-10 01:15:14,FALSE,NA,"1049830683097600002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Trump_Train",172,TRUE,FALSE,NA,NA,10,10,2018
